"cod_ibge";"id_familias";"id_pessoas";"vlr_renda_media_fam";"cod_local_domic_fam";"cod_especie_domic_fam";"qtd_comodos_domic_fam";"qtd_comodos_dormitorio_fam";"cod_material_piso_fam";"cod_material_domic_fam";"cod_agua_canalizada_fam";"cod_abaste_agua_domic_fam";"cod_banheiro_domic_fam";"cod_escoa_sanitario_domic_fam";"cod_destino_lixo_domic_fam";"cod_iluminacao_domic_fam";"cod_calcamento_domic_fam";"cod_sexo_pessoa";"dta_nasc_pessoa";"cod_parentesco_rf_pessoa";"cod_raca_cor_pessoa";"cod_local_nascimento_pessoa";"cod_certidao_registrada_pessoa";"cod_deficiencia_memb";"cod_sabe_ler_escrever_memb";"ind_frequenta_escola_memb";"cod_escola_local_memb";"cod_curso_frequenta_memb";"cod_ano_serie_frequenta_memb";"cod_curso_frequentou_pessoa_memb";"cod_ano_serie_frequentou_memb";"cod_concluiu_frequentou_memb";"cod_trabalhou_memb";"cod_afastado_trab_memb";"cod_agricultura_trab_memb";"cod_principal_trab_memb";"val_remuner_emprego_memb";"cod_trabalho_12_meses_memb";"qtd_meses_12_meses_memb";"val_renda_bruta_12_meses_memb";"val_renda_doacao_memb";"val_renda_aposent_memb";"val_renda_seguro_desemp_memb";"val_renda_pensao_alimen_memb";"val_outras_rendas_memb";"dat_atualizacao_familia";"dat_cadastramento_fam"
1200401;3779;26065;18400;1;1;2;1;2;1;1;1;1;1;1;3;1;1;2010-04-01;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-08-13;2009-07-06
1200401;3779;12036;18400;1;1;2;1;2;1;1;1;1;1;1;3;1;2;2013-11-20;3;1;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-08-13;2009-07-06
1200401;3530;14054;5000;1;1;4;3;3;6;1;1;1;1;1;1;2;2;1980-07-05;1;4;2;1;2;1;3;;;;4;2;2;1;;2;1;100;1;12;1200;0;0;0;0;0;2015-08-04;2010-09-14
1200401;3530;22724;5000;1;1;4;3;3;6;1;1;1;1;1;1;2;1;1979-07-18;2;4;2;1;2;1;3;;;;4;3;2;1;;2;1;300;1;12;3600;0;0;0;0;0;2015-08-04;2010-09-14
1200401;3530;15975;5000;1;1;4;3;3;6;1;1;1;1;1;1;2;2;2003-03-25;3;4;2;1;2;1;1;1;5;7;;;;;;;;;;;;;0;;0;;2015-08-04;2010-09-14
1200401;3530;14391;5000;1;1;4;3;3;6;1;1;1;1;1;1;2;1;2007-02-13;3;4;2;1;2;2;1;1;5;3;;;;;;;;;;;;;0;;0;;2015-08-04;2010-09-14
1200401;3530;18354;5000;1;1;4;3;3;6;1;1;1;1;1;1;2;2;1997-09-28;3;4;2;1;2;1;1;1;11;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-08-04;2010-09-14
1200401;3530;23358;5000;1;1;4;3;3;6;1;1;1;1;1;1;2;2;2000-04-10;3;4;2;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-08-04;2010-09-14
1200401;3530;29416;5000;1;1;4;3;3;6;1;1;1;1;1;1;2;1;2014-10-17;5;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-08-04;2010-09-14
1200401;1824;23540;5000;1;1;4;2;3;6;2;1;1;1;1;1;1;2;1984-05-23;1;4;1;1;2;1;3;;;;4;4;1;1;;2;1;200;1;12;2400;0;0;0;0;0;2015-07-31;2012-09-17
1200401;1824;15793;5000;1;1;4;2;3;6;2;1;1;1;1;1;1;2;2004-07-07;3;4;1;1;2;1;1;1;5;5;;;;;;;;;;;;;0;;0;;2015-07-31;2012-09-17
1200401;1824;18492;5000;1;1;4;2;3;6;2;1;1;1;1;1;1;2;2009-11-21;3;4;1;1;2;1;1;1;5;1;;;;;;;;;;;;;0;;0;;2015-07-31;2012-09-17
1200401;5034;13783;15500;1;1;1;1;4;6;1;1;1;3;1;3;3;2;1993-05-30;1;4;1;1;2;1;3;;;;5;7;2;2;2;;;0;2;;;0;0;0;0;0;2015-08-10;2013-04-11
1200401;5034;11301;15500;1;1;1;1;4;6;1;1;1;3;1;3;3;1;2012-01-16;3;4;1;1;2;2;1;1;1;;;;;;;;;;;;;;0;;0;;2015-08-10;2013-04-11
1200401;5034;25265;15500;1;1;1;1;4;6;1;1;1;3;1;3;3;1;2013-07-26;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-08-10;2013-04-11
1200401;5700;11466;26200;1;1;2;1;4;3;1;2;1;4;1;3;1;2;1991-08-06;1;4;2;1;2;1;2;1;13;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-04-24;2014-04-03
1200401;5700;17327;26200;1;1;2;1;4;3;1;2;1;4;1;3;1;1;1991-02-01;2;4;1;1;2;1;1;1;11;;;;;1;;2;4;788;1;12;9456;0;0;0;0;0;2015-04-24;2014-04-03
1200401;5700;11085;26200;1;1;2;1;4;3;1;2;1;4;1;3;1;2;2010-07-10;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-04-24;2014-04-03
1200401;1864;24958;0;1;1;4;3;5;6;1;1;1;1;1;1;1;2;1978-08-21;1;1;2;2;2;2;4;;;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-03-19;2015-03-19
1301209;4320;13121;13300;1;1;5;3;4;3;1;2;1;3;2;1;3;2;1976-04-06;1;4;1;1;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;0;0;0;0;2015-07-21;2002-06-22
1301209;4320;21106;13300;1;1;5;3;4;3;1;2;1;3;2;1;3;1;1980-03-11;2;4;1;1;2;1;3;;;;5;8;2;1;;2;4;800;1;12;9600;0;0;0;0;0;2015-07-21;2002-06-22
1301209;4320;28594;13300;1;1;5;3;4;3;1;2;1;3;2;1;3;2;2001-03-30;3;4;1;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-21;2002-06-22
1301209;4320;19935;13300;1;1;5;3;4;3;1;2;1;3;2;1;3;2;2006-09-16;3;4;1;1;2;1;1;1;5;3;;;;;;;;;;;;;0;;0;;2015-07-21;2002-06-22
1301209;4320;14706;13300;1;1;5;3;4;3;1;2;1;3;2;1;3;1;2010-09-08;3;4;1;1;2;2;1;1;2;;;;;;;;;;;;;;0;;0;;2015-07-21;2002-06-22
1301209;3219;20641;34300;1;1;1;1;4;3;2;1;1;3;3;4;3;1;1961-06-23;1;4;1;1;2;2;4;;;;;;;2;2;;;0;2;;;0;0;0;0;150;2015-06-15;2002-12-05
1301209;3219;10186;34300;1;1;1;1;4;3;2;1;1;3;3;4;3;2;1991-11-01;3;4;1;1;1;2;4;;;;;;;2;2;;;0;2;;;0;784;0;0;0;2015-06-15;2002-12-05
1301209;3219;12451;34300;1;1;1;1;4;3;2;1;1;3;3;4;3;2;2009-04-25;5;1;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-06-15;2002-12-05
1301209;3219;24096;34300;1;1;1;1;4;3;2;1;1;3;3;4;3;2;2014-11-09;5;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-06-15;2002-12-05
1301209;4748;21551;13100;1;1;3;1;2;1;1;1;1;1;1;1;2;2;1979-09-07;1;4;1;1;2;1;3;;;;8;3;1;1;;2;8;788;1;12;12900;0;0;0;0;0;2015-03-09;2002-12-20
1301209;4748;10765;13100;1;1;3;1;2;1;1;1;1;1;1;1;2;1;2004-05-15;3;4;1;1;2;1;1;1;4;5;;;;;;;;;;;;;0;;0;;2015-03-09;2002-12-20
1301209;4748;29112;13100;1;1;3;1;2;1;1;1;1;1;1;1;2;2;2002-06-12;3;4;1;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-03-09;2002-12-20
1301209;4748;11488;13100;1;1;3;1;2;1;1;1;1;1;1;1;2;1;1996-03-09;3;4;1;1;2;1;1;1;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-03-09;2002-12-20
1301209;4748;25962;13100;1;1;3;1;2;1;1;1;1;1;1;1;2;2;1997-12-04;3;4;1;1;2;1;1;2;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-03-09;2002-12-20
1301209;4748;28361;13100;1;1;3;1;2;1;1;1;1;1;1;1;2;1;2009-03-10;3;4;1;1;2;2;1;1;5;1;;;;;;;;;;;;;0;;0;;2015-03-09;2002-12-20
1301209;3159;21108;15700;1;2;;;;;;;;;;;;2;1984-01-06;1;4;1;1;2;1;3;;;;4;4;1;2;2;;;0;2;;;0;788;0;0;0;2015-08-14;2002-12-20
1301209;3159;26190;15700;1;2;;;;;;;;;;;;2;2003-03-01;3;4;1;1;2;1;3;;;;6;7;2;;;;;;;;;;0;;0;;2015-08-14;2002-12-20
1301209;3159;21911;15700;1;2;;;;;;;;;;;;1;2001-11-28;3;4;1;1;2;1;3;;;;6;6;2;;;;;;;;;;0;;0;;2015-08-14;2002-12-20
1301209;3159;10989;15700;1;2;;;;;;;;;;;;1;2000-09-26;3;4;1;1;1;2;4;;;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-08-14;2002-12-20
1301209;3159;19986;15700;1;2;;;;;;;;;;;;1;2013-11-18;3;1;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-08-14;2002-12-20
1301209;5025;28374;1200;1;1;4;2;4;3;1;1;1;1;1;1;1;2;1981-03-15;1;4;1;1;2;1;1;1;11;;;;;2;2;;;0;1;11;7964;0;0;0;0;0;2015-07-01;2003-03-31
1301209;5025;26903;1200;1;1;4;2;4;3;1;1;1;1;1;1;1;1;1983-11-07;2;4;1;1;2;1;3;;;;8;3;1;1;;2;1;450;1;3;1350;0;0;0;0;0;2015-07-01;2003-03-31
1301209;5025;21873;1200;1;1;4;2;4;3;1;1;1;1;1;1;1;1;2003-10-23;3;4;1;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-07-01;2003-03-31
1301209;5025;27544;1200;1;1;4;2;4;3;1;1;1;1;1;1;1;2;2009-03-02;3;4;1;1;2;2;1;1;5;1;;;;;;;;;;;;;0;;0;;2015-07-01;2003-03-31
1301209;5025;20448;1200;1;1;4;2;4;3;1;1;1;1;1;1;1;1;1997-09-23;3;4;1;1;2;1;1;1;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-01;2003-03-31
1301209;5025;11483;1200;1;1;4;2;4;3;1;1;1;1;1;1;1;1;2001-07-30;3;4;1;1;2;1;1;1;5;9;;;;;;;;;;;;;0;;0;;2015-07-01;2003-03-31
1301209;5025;13101;1200;1;1;4;2;4;3;1;1;1;1;1;1;1;1;1999-07-24;3;4;1;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-01;2003-03-31
1301209;5025;19783;1200;1;1;4;2;4;3;1;1;1;1;1;1;1;2;2008-12-25;3;4;1;1;2;2;1;1;5;1;;;;;;;;;;;;;0;;0;;2015-07-01;2003-03-31
1301209;5668;11901;3000;1;1;4;2;4;3;1;2;1;1;1;1;2;2;1964-09-08;1;4;2;1;2;1;3;;;;6;4;2;2;2;;;0;2;;;0;0;0;0;0;2015-08-12;2003-06-26
1301209;5668;23514;3000;1;1;4;2;4;3;1;2;1;1;1;1;2;1;1958-11-04;2;4;1;1;2;1;3;;;;6;4;2;1;;1;2;300;1;2;600;0;0;0;0;100;2015-08-12;2003-06-26
1301209;5668;24823;3000;1;1;4;2;4;3;1;2;1;1;1;1;2;1;1985-11-10;3;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-08-12;2003-06-26
1301209;5668;14294;3000;1;1;4;2;4;3;1;2;1;1;1;1;2;1;2010-07-09;5;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-08-12;2003-06-26
1301209;5668;12365;3000;1;1;4;2;4;3;1;2;1;1;1;1;2;1;2012-11-10;5;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-08-12;2003-06-26
1301209;4820;23911;1600;1;1;5;2;4;3;1;2;1;1;1;1;1;1;1967-04-26;1;4;1;1;2;1;3;;;;4;3;2;1;;2;1;50;1;12;600;0;0;0;0;0;2015-07-08;2003-07-15
1301209;4820;16862;1600;1;1;5;2;4;3;1;2;1;1;1;1;1;1;2009-10-26;3;4;1;1;2;1;1;1;1;;;;;;;;;;;;;;;;;;2015-07-08;2003-07-15
1301209;4820;12328;1600;1;1;5;2;4;3;1;2;1;1;1;1;1;2;1996-05-25;3;4;1;1;2;1;1;1;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-08;2003-07-15
1301209;3753;27222;26200;1;1;3;1;4;3;1;2;1;1;1;1;3;2;1965-11-20;1;4;1;1;2;1;3;;;;8;3;1;1;;2;4;788;1;12;9456;0;0;0;0;0;2015-06-13;2003-03-13
1301209;3753;29759;26200;1;1;3;1;4;3;1;2;1;1;1;1;3;2;1995-02-10;3;4;1;1;2;1;3;;;;6;8;2;2;2;;;0;2;;;0;0;0;0;0;2015-06-13;2003-03-13
1301209;3753;12699;26200;1;1;3;1;4;3;1;2;1;1;1;1;3;1;1998-12-28;3;4;1;1;2;1;3;;;;6;4;2;2;2;;;0;2;;;0;0;0;0;0;2015-06-13;2003-03-13
1301209;1003;26953;2900;1;1;4;1;4;3;1;1;1;1;1;1;2;2;1964-03-13;2;4;1;1;2;1;3;;;;4;3;2;2;2;;;0;2;;;0;0;0;0;0;2015-03-31;2003-03-13
1301209;1003;26363;2900;1;1;4;1;4;3;1;1;1;1;1;1;2;1;1993-12-19;3;4;1;1;2;1;3;;;;4;2;2;2;2;;;0;2;;;0;0;0;0;0;2015-03-31;2003-03-13
1301209;1003;18474;2900;1;1;4;1;4;3;1;1;1;1;1;1;2;1;1999-09-18;3;4;1;1;2;1;1;1;5;6;;;;2;2;;;0;2;;;0;0;0;0;0;2015-03-31;2003-03-13
1301209;1003;16260;2900;1;1;4;1;4;3;1;1;1;1;1;1;2;1;2007-06-09;5;4;1;1;2;1;1;1;5;1;;;;;;;;;;;;;0;;0;;2015-03-31;2003-03-13
1301209;1671;21713;12100;1;1;5;3;5;1;2;1;1;3;1;2;3;2;1968-11-04;1;4;1;1;2;1;3;;;;8;3;1;1;;2;8;788;1;12;9456;0;0;0;0;0;2015-04-15;2003-03-13
1301209;1671;15673;12100;1;1;5;3;5;1;2;1;1;3;1;2;3;1;1966-08-21;2;4;1;1;2;1;3;;;;13;;;1;;1;3;788;1;1;788;0;0;0;0;0;2015-04-15;2003-03-13
1301209;1671;18840;12100;1;1;5;3;5;1;2;1;1;3;1;2;3;2;1993-08-16;3;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-04-15;2003-03-13
1301209;1671;14674;12100;1;1;5;3;5;1;2;1;1;3;1;2;3;1;2001-02-15;3;4;1;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-04-15;2003-03-13
1301209;1671;17287;12100;1;1;5;3;5;1;2;1;1;3;1;2;3;1;1990-10-21;3;4;1;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-04-15;2003-03-13
1301209;1671;10563;12100;1;1;5;3;5;1;2;1;1;3;1;2;3;2;1999-02-17;3;4;1;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-04-15;2003-03-13
1301209;1671;10319;12100;1;1;5;3;5;1;2;1;1;3;1;2;3;2;2011-04-07;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-04-15;2003-03-13
1301209;4839;13709;4900;1;1;5;3;2;1;1;1;1;1;1;1;1;1;1976-08-08;1;4;1;1;2;1;3;;;;8;3;1;1;;2;3;788;1;3;2364;0;0;0;0;0;2015-07-01;2003-03-13
1301209;4839;27073;4900;1;1;5;3;2;1;1;1;1;1;1;1;1;2;1985-10-30;2;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-07-01;2003-03-13
1301209;4839;18740;4900;1;1;5;3;2;1;1;1;1;1;1;1;1;2;1998-09-17;3;4;1;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-01;2003-03-13
1301209;4839;28603;4900;1;1;5;3;2;1;1;1;1;1;1;1;1;1;2003-04-07;3;4;1;1;2;2;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-07-01;2003-03-13
1301209;2584;11948;5600;1;1;5;2;2;1;1;1;1;5;1;1;1;2;1988-03-25;1;4;1;1;2;1;3;;;;8;1;2;2;2;;;0;2;;;0;0;0;0;0;2015-07-17;2003-03-13
1301209;2584;29185;5600;1;1;5;2;2;1;1;1;1;5;1;1;1;1;1976-03-19;2;4;2;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-07-17;2003-03-13
1301209;2584;17790;5600;1;1;5;2;2;1;1;1;1;5;1;1;1;1;2007-01-02;3;4;1;1;2;1;1;1;5;3;;;;;;;;;;;;;0;;0;;2015-07-17;2003-03-13
1301209;2584;28999;5600;1;1;5;2;2;1;1;1;1;5;1;1;1;1;2012-05-19;3;4;2;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-07-17;2003-03-13
1301209;2584;14598;5600;1;1;5;2;2;1;1;1;1;5;1;1;1;1;1949-10-02;6;4;2;1;2;1;3;;;;5;5;2;2;2;;;0;2;;;0;0;0;0;0;2015-07-17;2003-03-13
1301209;2584;18633;5600;1;1;5;2;2;1;1;1;1;5;1;1;1;2;1954-05-24;6;4;1;1;2;1;3;;;;5;5;2;1;;2;8;788;1;6;4728;0;0;0;0;0;2015-07-17;2003-03-13
1301209;2584;22090;5600;1;1;5;2;2;1;1;1;1;5;1;1;1;2;1995-07-30;10;4;1;1;1;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-17;2003-03-13
1301209;5346;13014;19700;1;1;3;1;4;3;1;1;1;1;1;1;1;2;1975-11-08;1;4;1;1;2;2;3;;;;4;3;2;2;2;;;0;2;;;0;0;0;0;0;2015-04-15;2003-10-10
1301209;5346;19056;19700;1;1;3;1;4;3;1;1;1;1;1;1;1;1;1950-02-19;2;4;2;1;2;1;3;;;;4;4;1;2;2;;;0;2;;;0;788;0;0;0;2015-04-15;2003-10-10
1301209;5346;21593;19700;1;1;3;1;4;3;1;1;1;1;1;1;1;2;2000-11-09;3;4;1;1;2;1;1;1;4;5;;;;2;2;;;0;2;;;0;0;0;0;0;2015-04-15;2003-10-10
1301209;5346;23394;19700;1;1;3;1;4;3;1;1;1;1;1;1;1;1;2002-11-04;3;4;1;1;2;1;1;1;4;5;;;;;;;;;;;;;0;;0;;2015-04-15;2003-10-10
1301209;4880;22057;2500;1;1;5;3;5;1;1;2;1;1;1;1;1;2;1977-06-02;1;4;2;1;2;1;3;;;;5;8;1;2;2;;;0;2;;;0;0;0;0;150;2015-08-07;2005-10-29
1301209;4880;16231;2500;1;1;5;3;5;1;1;2;1;1;1;1;1;1;2003-01-26;3;4;1;1;2;1;1;1;5;7;;;;;;;;;;;;;0;;0;;2015-08-07;2005-10-29
1301209;4880;14500;2500;1;1;5;3;5;1;1;2;1;1;1;1;1;2;1995-06-01;3;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-08-07;2005-10-29
1301209;4880;15771;2500;1;1;5;3;5;1;1;2;1;1;1;1;1;2;2007-02-26;3;4;1;1;2;2;1;1;5;2;;;;;;;;;;;;;0;;0;;2015-08-07;2005-10-29
1301209;4880;18816;2500;1;1;5;3;5;1;1;2;1;1;1;1;1;1;1997-07-08;3;4;1;1;2;1;1;1;7;3;;;;2;2;;;0;2;;;0;0;0;0;0;2015-08-07;2005-10-29
1301209;4880;24446;2500;1;1;5;3;5;1;1;2;1;1;1;1;1;2;1998-09-26;3;4;1;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-08-07;2005-10-29
1301209;4955;25382;3300;1;2;;;;;;;;;;;;2;1973-05-19;1;4;1;1;2;1;1;1;11;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-21;2008-03-10
1301209;4955;11038;3300;1;2;;;;;;;;;;;;1;1980-12-06;2;4;1;1;2;1;3;;;;4;3;2;2;2;;;0;2;;;0;0;0;0;100;2015-07-21;2008-03-10
1301209;4955;26028;3300;1;2;;;;;;;;;;;;1;1998-05-16;3;4;2;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-07-21;2008-03-10
1301209;5732;13210;2300;1;1;3;1;4;6;1;2;1;1;1;1;1;2;1979-08-07;1;4;1;1;2;1;3;;;;4;1;2;1;;1;1;430;1;5;2000;0;0;0;0;0;2015-05-13;2010-04-19
1301209;5732;10251;2300;1;1;3;1;4;6;1;2;1;1;1;1;1;2;1997-02-12;3;4;1;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;0;2015-05-13;2010-04-19
1301209;5732;15039;2300;1;1;3;1;4;6;1;2;1;1;1;1;1;1;2008-01-13;3;4;1;1;2;2;1;1;5;2;;;;;;;;;;;;;0;;0;;2015-05-13;2010-04-19
1301209;5732;10892;2300;1;1;3;1;4;6;1;2;1;1;1;1;1;2;2004-02-08;3;4;1;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-05-13;2010-04-19
1301209;5732;14015;2300;1;1;3;1;4;6;1;2;1;1;1;1;1;1;2009-06-05;3;4;1;1;2;2;1;1;2;;;;;;;;;;;;;;0;;0;;2015-05-13;2010-04-19
1301209;5732;14052;2300;1;1;3;1;4;6;1;2;1;1;1;1;1;1;2002-11-21;3;4;1;1;2;1;1;1;5;6;;;;;;;;;;;;;0;;0;;2015-05-13;2010-04-19
1301209;5732;23997;2300;1;1;3;1;4;6;1;2;1;1;1;1;1;2;2010-12-08;3;4;1;1;2;2;1;1;2;;;;;;;;;;;;;;0;;0;;2015-05-13;2010-04-19
1301209;4651;24300;5000;1;1;6;4;5;1;1;2;1;5;1;1;1;2;1993-03-08;1;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;100;2015-04-16;2012-03-29
1301209;4651;11883;5000;1;1;6;4;5;1;1;2;1;5;1;1;1;1;2011-09-03;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-04-16;2012-03-29
1301209;2315;28069;3500;1;1;6;4;2;2;1;1;1;1;1;1;2;2;1982-07-04;1;4;1;1;2;1;3;;;;8;3;1;1;;2;3;280;1;3;840;0;0;0;0;0;2015-06-15;2013-07-05
1301209;2315;10090;3500;1;1;6;4;2;2;1;1;1;1;1;1;2;2;2007-01-24;3;4;1;1;2;1;1;1;5;3;;;;;;;;;;;;;0;;0;;2015-06-15;2013-07-05
1301209;6336;14701;5000;1;1;4;2;4;3;1;2;1;5;2;1;2;2;1993-01-09;1;4;1;1;2;1;1;1;7;2;;;;2;2;;;0;2;;;0;0;0;0;100;2015-07-23;2015-06-11
1301209;6336;25965;5000;1;1;4;2;4;3;1;2;1;5;2;1;2;1;2014-10-20;3;4;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-07-23;2015-06-11
1304104;5248;16488;59100;1;1;8;5;3;3;1;1;2;;1;1;1;2;1920-12-25;1;4;1;1;2;2;4;;;;;;;2;2;;;0;2;;;0;788;0;0;0;2015-04-01;2002-07-24
1304104;5248;17385;59100;1;1;8;5;3;3;1;1;2;;1;1;1;1;1933-05-25;2;4;2;1;2;2;4;;;;;;;2;2;;;0;2;;;0;788;0;0;0;2015-04-01;2002-07-24
1304104;5248;23010;59100;1;1;8;5;3;3;1;1;2;;1;1;1;1;1966-11-04;3;4;1;1;2;2;4;;;;;;;1;;1;8;788;1;12;9456;0;0;0;0;0;2015-04-01;2002-07-24
1304104;2614;16014;39400;1;1;5;3;3;6;1;1;1;4;1;1;1;2;1962-12-11;1;4;1;1;2;2;4;;;;;;;1;;1;7;0;2;;;0;0;0;0;0;2015-03-06;2002-07-24
1304104;2614;14609;39400;1;1;5;3;3;6;1;1;1;4;1;1;1;1;1960-03-16;2;4;1;1;1;2;4;;;;;;;1;;2;3;788;1;12;9456;0;0;0;0;0;2015-03-06;2002-07-24
1304104;1868;11331;14400;1;1;3;1;4;3;1;2;2;;1;1;1;2;1983-10-03;1;1;1;1;2;1;3;;;;5;10;1;1;;1;7;0;2;;;0;0;262;0;0;2015-06-18;2002-09-07
1304104;1868;22253;14400;1;1;3;1;4;3;1;2;2;;1;1;1;1;1980-01-15;2;4;1;1;2;2;4;;;;;;;1;;1;2;300;1;8;2400;0;0;262;0;0;2015-06-18;2002-09-07
1304104;1868;21704;14400;1;1;3;1;4;3;1;2;2;;1;1;1;1;2009-05-08;3;4;1;1;2;2;1;1;2;;;;;;;;;;;;;;0;;0;;2015-06-18;2002-09-07
1304104;1868;18597;14400;1;1;3;1;4;3;1;2;2;;1;1;1;2;1999-11-02;3;4;1;1;2;1;1;1;7;1;;;;2;2;;;0;2;;;0;0;0;0;0;2015-06-18;2002-09-07
1304104;1868;23967;14400;1;1;3;1;4;3;1;2;2;;1;1;1;2;2012-02-12;3;1;1;1;2;2;4;;;;;;;;;;;;;;;;0;;0;;2015-06-18;2002-09-07
1304104;4265;17976;8800;1;1;5;3;4;3;1;1;1;4;1;1;1;2;1971-06-07;1;1;1;1;2;1;4;;;;;;;1;;2;1;130;1;12;1560;0;0;0;0;0;2015-03-16;2002-09-07
1304104;4265;22642;8800;1;1;5;3;4;3;1;1;1;4;1;1;1;1;1963-03-17;2;4;1;1;2;1;4;;;;;;;2;1;2;1;400;1;12;4800;0;0;0;0;0;2015-03-16;2002-09-07
1304104;4265;18382;8800;1;1;5;3;4;3;1;1;1;4;1;1;1;1;1996-03-27;3;1;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-03-16;2002-09-07
1304104;4265;17155;8800;1;1;5;3;4;3;1;1;1;4;1;1;1;2;1994-03-23;3;1;1;1;2;2;3;;;;5;7;2;2;2;;;0;2;;;0;0;0;0;0;2015-03-16;2002-09-07
1304104;4265;21516;8800;1;1;5;3;4;3;1;1;1;4;1;1;1;1;1992-06-07;3;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-03-16;2002-09-07
1304104;4265;23119;8800;1;1;5;3;4;3;1;1;1;4;1;1;1;1;1991-06-07;3;1;1;1;2;1;1;1;13;;;;;2;2;;;0;2;;;0;0;0;0;0;2015-03-16;2002-09-07
1304104;6531;18526;26200;1;1;7;4;5;1;1;1;1;4;1;1;1;2;1960-09-06;1;4;1;1;2;1;3;;;;4;10;1;2;2;;;0;2;;;0;0;0;0;0;2015-03-27;2002-09-07
1304104;6531;24493;26200;1;1;7;4;5;1;1;1;1;4;1;1;1;1;1987-09-13;3;4;1;1;2;1;3;;;;8;3;1;2;2;;;0;2;;;0;0;0;0;0;2015-03-27;2002-09-07
1304104;6531;21705;26200;1;1;7;4;5;1;1;1;1;4;1;1;1;2;1929-10-09;6;4;2;2;1;1;3;;;;5;10;1;2;2;;;0;2;;;0;788;0;0;0;2015-03-27;2002-09-07
1304104;5237;11069;55800;1;1;4;2;2;3;1;2;1;2;1;1;1;2;1948-06-02;1;2;1;1;2;2;4;;;;;;;2;2;;;0;2;;;0;788;0;0;0;2015-02-25;2002-09-07
1304104;5237;21710;55800;1;1;4;2;2;3;1;2;1;2;1;1;1;1;1951-07-22;2;2;1;1;2;2;4;;;;;;;1;;1;1;100;1;12;1200;0;788;0;0;0;2015-02-25;2002-09-07
1304104;5237;16984;55800;1;1;4;2;2;3;1;2;1;2;1;1;1;1;1990-08-27;3;4;2;1;2;1;1;1;5;9;;;;2;2;;;0;2;;;0;0;0;0;0;2015-02-25;2002-09-07
